"FISIKA 2 / K.13 / PEMINATAN MATEMATIKA DAN ILMU-ILMU ALAM/REVISI","Text","","978-602-298-820-5","erlangga","2017","","","500/KAN/B","Indonesia","CIMAHI","NONE","","","","<MARTHEN KANGINAN>","","<MA6550S><MA6551S><MA6552S><MA6553S><MA6554S>"
"FISIKA 1 / K.13 / PEMINATAN MATEMATIKA DAN ILMU-ILMU ALAM/REVISI","Text","","978-602-298-819-9","erlangga","2016","","","500/KAN/B","Indonesia","CIMAHI","NONE","","","","<MARTHEN KANGINAN>","","<MA6545S><MA6546S><MA6547S><MA6548S><MA6549S>"
"EKONOMI XI / K.13 REVISI","Text","","978-602-298-942-4","erlangga","2018","","","300/ALA/B","Indonesia","Jakarta","NONE","","","","<ALAM . S>","","<MA6540S><MA6541S><MA6542S><MA6543S><MA6544S>"
"EKONOMI X / K.13 REVISI","Text","","978-602-254-175-2","erlangga","2018","","","300/ALA/B","Indonesia","Jakarta","NONE","","","","<ALAM . S>","","<MA6535S><MA6536S><MA6537S><MA6538S><MA6539S>"
"SENI BUDAYA KELOMPOK WAJIB XI / K.13","Text","","978-602-434-171-8","erlangga","2017","","","700/SUG/B","Indonesia","Jakarta","NONE","","","","<SUGIYANTO DKK>","","<MA6525S><MA6526S><MA6527S><MA6528S><MA6529S>"
"SENI BUDAYA KELOMPOK WAJIB X / K.13","Text","","","erlangga","2017","","","700/SUG/B","Indonesia","Jakarta","NONE","","","","<SUGIYANTO DKK>","","<MA6520S><MA6521S><MA6522S><MA6523S><MA6524S>"
"PENJAS KELOMPO WAJIB XII / K.13","Text","","","erlangga","2017","","","700/MUH/B","Indonesia","Bandung","NONE","","","","<Muhajir>","","<MA6515S><MA6516S><MA6517S><MA6518S><MA6519S>"
"PENJAS KELOMPO WAJIB XI / K.13","Text","","","erlangga","2017","","","700/MUH/B","Indonesia","Bandung","NONE","","","","<Muhajir>","","<MA6510S><MA6511S><MA6512S><MA6513S><MA6514S>"
"PENJAS KELOMPO WAJIB X / K.13","Text","","","erlangga","2016","","","700/MUH/B","Indonesia","Bandung","NONE","","","","<Muhajir>","","<MA6505S><MA6506S><MA6507S><MA6508S><MA6509S>"
"PATHWAY TO ENGLISH KELOMPOK WAJIB XII / K.13","Text","","","erlangga","2018","","","400/GRA/B","English","Jakarta","NONE","","","","<TH.M. SUDARWATI><EUDIA GRACE>","","<MA6500S><MA6501S><MA6502S><MA6503S><MA6504S>"
"PATHWAY TO ENGLISH KELOMPOK WAJIB XI / K.13","Text","","","erlangga","2017","","","400/GRA/B","English","Jakarta","NONE","","","","<TH.M. SUDARWATI><EUDIA GRACE>","","<MA6495S><MA6496S><MA6497S><MA6498S><MA6499S>"
"PATHWAY TO ENGLISH KELOMPOK WAJIB X / K.13","Text","","","erlangga","2016","","","400/GRA/B","English","Jakarta","NONE","","","","<TH.M. SUDARWATI><EUDIA GRACE>","","<MA6490S><MA6491S><MA6492S><MA6493S><MA6494S>"
"GEOGRAFI X / K.13 / PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2016","","","900/SIN/B","Indonesia","Jakarta","NONE","","","","<YASINTO SHINDU .P.>","","<MA6485S><MA6486S><MA6487S><MA6488S><MA6489S>"
"GEOGRAFI XI / K.13 / PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2017","","","900/SIN/B","Indonesia","Jakarta","NONE","","","","<YASINTO SHINDU .P.>","","<MA6480S><MA6481S><MA6482S><MA6483S><MA6484S>"
"GEOGRAFI XII / K.13 / PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2018","","","900/SIN/B","Indonesia","Jakarta","NONE","","","","<YASINTO SHINDU .P.>","","<MA6474S><MA6475S><MA6476S><MA6477S><MA6478S><MA6479S>"
"SOSIOLOGI XII K.13","Text","","","erlangga","2017","","","300/SUR/B","Indonesia","Jakarta","NONE","","","","<KUN MARYATI><JUJU SURYAWATI>","","<MA6469S><MA6470S><MA6471S><MA6472S><MA6473S>"
"SOSIOLOGI XI K.13","Text","","","erlangga","2018","","","300/SUR/B","Indonesia","Jakarta","NONE","","","","<KUN MARYATI><JUJU SURYAWATI>","","<MA6464S><MA6465S><MA6466S><MA6467S><MA6468S>"
"SOSIOLOGI  X K.13","Text","","","erlangga","2017","","","300/SUR/B","Indonesia","Jakarta","NONE","","","","<KUN MARYATI><JUJU SURYAWATI>","","<MA6459S><MA6460S><MA6461S><MA6462S><MA6463S>"
"MATEMATIKA PEMINATAN XII / K.13","Text","","978-602-298-729-1","erlangga","2016","","","500/NOO/B","Indonesia","Jakarta","NONE","","","","<B.K. NOORMANDIRI>","","<MA6454S><MA6455S><MA6456S><MA6457S><MA6458S>"
"MATEMATIKA WAJIB XII / K.13","Text","","978-602-298-759-8","erlangga","2017","","","500/NOO/B","Indonesia","Jakarta","NONE","","","","<B.K. NOORMANDIRI>","","<MA6449S><MA6450S><MA6451S><MA6452S><MA6453S>"
"MATEMATIKA PEMINATAN X / K.13","Text","","978-602-298-757-4","erlangga","2016","","","500/NOO/B","Indonesia","Jakarta","NONE","","","","<B.K. NOORMANDIRI>","","<MA6444S><MA6445S><MA6446S><MA6447S><MA6448S>"
"MATEMATIKA WAJIB X / K.13","Text","","978-602-298-727-6","erlangga","2016","","","500/NOO/B","Indonesia","Jakarta","NONE","","","","<B.K. NOORMANDIRI>","","<MA6439S><MA6440S><MA6441S><MA6442S><MA6443S>"
"MATEMATIKA PEMINATAN XI / K.13","Text","","978-602-298-758-1","erlangga","2017","","","500/NOO/B","Indonesia","Jakarta","NONE","","","","<B.K. NOORMANDIRI>","","<MA6434S><MA6435S><MA6436S><MA6437S><MA6438S>"
"MATEMATIKA WAJIB XI / K.13","Text","","978-62-298-728-4","erlangga","2017","","","500/NOO/B","Indonesia","Jakarta","NONE","","","","<B.K. NOORMANDIRI>","","<MA6429S><MA6430S><MA6431S><MA6432S><MA6433S>"
"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN XI/ WAJIB K.13","Text","","","erlangga","2017","","","400/KAR/B","Indonesia","Jakarta","NONE","","","","<YUYUS KARDIMAN DKK>","","<MA6424S><MA6425S><MA6426S><MA6427S><MA6428S>"
"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN X/ WAJIB K.13","Text","","","erlangga","2017","","","400/KAR/B","Indonesia","Jakarta","NONE","","","","<YUYUS KARDIMAN DKK>","","<MA6419S><MA6420S><MA6421S><MA6422S><MA6423S>"
"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN XII/ WAJIB K.13","Text","","","erlangga","2018","","","400/KAR/B","Indonesia","Jakarta","NONE","","","","<YUYUS KARDIMAN DKK>","","<MA6411S><MA6412S><MA6413S><MA6414S><MA6415S><MA6416S><MA6417S><MA6418S>"
"CERDAS BERBAHASA INDONESIA WAJIB XI / K.13","Text","","","erlangga","2017","","","400/KOS/B","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA6406S><MA6407S><MA6408S><MA6409S><MA6410S>"
"CERDAS BERBAHASA INDONESIA WAJIB XII / K.13","Text","","","erlangga","2018","","","400/KOS/B","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA6401S><MA6402S><MA6403S><MA6404S><MA6405S>"
"CERDAS BERBAHASA INDONESIA WAJIB X / K.13","Text","","","erlangga","2016","","","400/KOS/B","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA6396S><MA6397S><MA6398S><MA6399S><MA6400S>"
"SEJARAH PEMINATAN XI / K.13","Text","","","erlangga","2017","","","900/ADI/B","Indonesia","Jakarta","NONE","","","","<RATNA HAPSARI><M.ADIL>","","<MA6391S><MA6392S><MA6393S><MA6394S><MA6395S>"
"SEJARAH INDONESIA WAJIB XI / K.13","Text","","","erlangga","2017","","","900/ADI/B","Indonesia","Jakarta","NONE","","","","<RATNA HAPSARI><M.ADIL>","","<MA6383S><MA6384S><MA6385S><MA6386S><MA6387S><MA6388S><MA6389S><MA6390S>"
"SEJARAH PEMINATAN X / K.13","Text","","","erlangga","2017","","","900/ADI/B","Indonesia","Jakarta","NONE","","","","<RATNA HAPSARI><M.ADIL>","","<MA6378S><MA6379S><MA6380S><MA6381S><MA6382S>"
"SEJARAH INDONESIA WAJIB X / K.13","Text","","978-602-298-742-0","erlangga","2016","","","900/ADI/B","Indonesia","Jakarta","NONE","","","","<RATNA HAPSARI><M.ADIL>","","<MA6373S><MA6374S><MA6375S><MA6376S><MA6377S>"
"AL-FATIH THE HOLY QUR'AN","Text","","978-602-6796-004","","","","","900/ADI/B","Indonesia","Jakarta","NONE","","","","","","<MA6368S><MA6369S><MA6370S><MA6371S><MA6372S>"
"KARYA ILMIAH STUDY TOUR DI DAERAH ISTIMEWA YOGYAKARTA TAHUN AJARAN 2015/2016","Text","","","","","","","","Indonesia","LAMPUNG","NONE","","","","<SISWA>","","<MA6352S><MA6353S><MA6354S><MA6355S><MA6356S><MA6357S><MA6358S><MA6359S><MA6360S><MA6361S><MA6362S><MA6363S><MA6364S><MA6365S><MA6366S><MA6367S>"
"SOSIOLOGI XI KTSP","Text","","979-781-771-7","PT.PHIBETA ANEKA GEMA","2007","","","300/SUT/H","Indonesia","Jakarta","NONE","","","","<SAPTONO><BAMBANG SUTENG.S>","","<MA6351S>"
"HIDAYAH TUNTUNAN IBADAH SUNNAH 12 BULAN","Text","","","SANTRI CREATIVE","","","","000/AZH/H","Indonesia","Jakarta","NONE","","","","<ABI MUHAMMAD AZHA>","","<MA6350S>"
"SALAH PILIH","Text","","","BALAI PUSTAKA","","","","000/ISH/H","Indonesia","Jakarta","NONE","","","","<NUR ST.ISKANDAR>","","<MA6349S>"
"PANDUAN MC DAN PIDATO 3 BAHASA : INDONESIA-ARAB-INGGRIS","Text","","979-395-579-1","AMELIA","2015","","","000/NAS/H","Indonesia","SURABAYA","NONE","","","","<Drs. MOH SYAMSI HASAN><Drs. MOH AMER NASIHIN><MOH. TOHA MUNIR,S.HUM>","","<MA6328S><MA6329S><MA6348S>"
"KAMUS LENGKAP 20 MILIAR","Text","","","","","","","000/HAL/B","English","SURABAYA","NONE","","","","<ANDREAS HALIM>","","<MA6341S><MA6342S><MA6343S><MA6344S><MA6345S><MA6346S><MA6347S>"
"MENGUAK MISTERU TENTANG KEHIDUPAN DUNIA DAN AKHIRAT","Text","","","MUTIARA ILMU","","","","000ABD/H","Indonesia","REMBANG","NONE","","","","<SYEIKH IMAM ABDURRAHMAN>","","<MA6340S>"
"ATLAS INDONESIA DAN DUNIA","Text","","978-602-814643-9","","","","","000/BIN/H","Indonesia","Jakarta","NONE","","","","<BINTANG INDONESIA>","","<MA6336S><MA6339S>"
"KAMUS ARAB INGGRIS INDONESIA","Text","","","","","","","000/SAY/H","Indonesia","Jakarta","NONE","","","","<H. SAYUTI>","","<MA6338S>"
"BIOGRAFI HABIBA ALI HABSYI","Text","","979-98331-6-7","PUTAKA ZAWIAH","2006","","","000/HAB/H","Indonesia","","NONE","","","","<HUSEIN  ANIS AL HABSYI>","","<MA6337S>"
"KAMUS ARAB AL HUDA ARAB-INDONESIA","Text","","","","","","","000/KHA/H","Indonesia","SURABAYA","NONE","","","","<ABU KHALID.MA>","","<MA6335S>"
"MENEMBUS GERBANG LANGIT : KUMPULAN DOA SALAFUS SHALIH","Text","","","PUSTAKA GERBANG LAMA","2010","","","000/LAJ/H","Indonesia","LIRBOYO","NONE","","","","<LAJNAH TA'ALIF GERBANG LAMA>","","<MA6334S>"
"KAMUS ARAB-INDONESIA","Text","","","","2009","","","000/YUN/H","Indonesia","Jakarta","NONE","","","","<Prof.Dr.H. MAHMUD YUNUS>","","<MA6333S>"
"KIAI NU ATAU WAHABI YANG SESAT TANPA SADAR?","Text","","978-602-9906-2-8","BINASWAJA","2011","","","000/RAM/H","Indonesia","Jakarta","NONE","","","","<MUHAMMAD IDRUS RAMU><MUHAMMAD SYAFIQ AL-IDRUS>","","<MA6332S>"
"DIBALIK SEJARAH POLIGAMI RASULULLAH SAW","Text","","","AMPEL MULIA","2006","","","000/SUN/H","Indonesia","REMBANG","NONE","","","","<ACHMAD SUNARTO>","","<MA6331S>"
"RPUL GLOBAL","Text","","979-736-53-X","ANEKA ILMU","","","","000/MUD/H","Indonesia","SEMARANG","NONE","","","","<ARIF MUDZAKIR>","","<MA6330S>"
"JENDELA MADZHAB","Text","","","LIRBOYO PRESS","2009","","","000/MAR/H","Indonesia","LIRBOYO","NONE","","","","<KH. AHMAD IDDRIS MARZUKI>","","<MA6327S>"
"KHUTBAH JUM'AT BAROMETER MUSLIM","Text","","","KARYA AGUNG","2009","","","000SUN/H","Indonesia","REMBANG","NONE","","","","<ACHMAD SUNARTO>","","<MA6326S>"
"DERADIKALISASI ISLAM PARADIGMA DAN STRATEGI ISLAM KULTURAL","Text","","978-978-1443-33-6","KOEKOESAN","2010","","","000/ARI/H","Indonesia","Jakarta","NONE","","","","<SYAIFUL ARIF>","","<MA6325S>"
"KHUTBAH JUM'AT PANDUAN HIDUP MUSLIM","Text","","","KARYA AGUNG","2009","","","000/SUN/H","Indonesia","REMBANG","NONE","","","","<ACHMAD SUNARTO>","","<MA6321S><MA6324S>"
"ISLAM NU PENGAWAL TRADISI SUNNI INDONESIA","Text","","978-979-1353-22-9","KHOLISTA","2010","","","000/HAR/H","Indonesia","SEMARANG","NONE","","","","<Drs.K.H.A BUSYAIRI HARITS.MA>","","<MA6323S>"
"TERJEMAH LIQUDUKIJAIN ETIKA BERUMAH TANGGA","Text","","","","2000","","","000/BUS/H","Indonesia","Jakarta","NONE","","","","<Drs. H. AFIF BUSTOMI>","","<MA6322S>"
"TERJEMAH MAULID ALBARZANJI","Text","","","MUTIARA ILMU","1987","","","000/NAJ/H","Indonesia","REMBANG","NONE","","","","<ABU AHMAD NAJIEH>","","<MA6320S>"
"KEPUTUSAN HUKUM ISLAM AKTUAL","Text","","","LBM PCNU SURABAYA","2010","","","000/BAH/H","Indonesia","SURABAYA","NONE","","","","<TIM BAHTSUL MASAIL NU>","","<MA6319S>"
"SANG PANGERAN NAHWU","Text","","","MU'JIZAT","2009","","","000/ANI/H","Indonesia","KEDIRI","NONE","","","","<ABU AN'IM>","","<MA6318S>"
"MATERI SOSIALISASI EMPAT PILAR MPR RI","Text","","978-602-9053-26-5","SEKJEN MPR RI","2015","","","000/SIR/H","Indonesia","Jakarta","NONE","","","","<DrS. EDDI SIREGAR M.Si>","","<MA6317S>"
"POTRET DAN TELADAN SYAIKHINA KH. ABDULLAH FAQIH","Text","","","KAKI LANGIT","2012","","","000/HAS/H","Indonesia","LANGIITAN","NONE","","","","<M.HASYIM><M.SHOLEH>","","<MA6316S>"
"MENGENAL KH. NAWAWI BERJN PURWOREJO","Text","","978-979-1353-08-3","KHOLISTA","2018","","","000/MAH/H","Indonesia","KEDIRI","NONE","","","","<TIM PP. AN-NAWAWI>","","<MA6315S>"
"KAMUS ARAB-INDONESIA","Text","","789-792-590-715","PT. MAHMUD YUNUS","2009","","","000/YUN/H","Indonesia","Jakarta","NONE","","","","<Prof.Dr.H. MAHMUD YUNUS>","","<MA6312S><MA6313S><MA6314S>"
"KAMUS BAHASA INDONESIA","Text","","","","","","","000/BUD/H","Indonesia","Jakarta","NONE","","","","<BUDIONO>","","<MA6311S>"
"KETETAPAN MPR RI NO.1 / MPR/2003","Text","","","","2015","","","000/-/H","Indonesia","Jakarta","NONE","","","","","","<MA6310S>"
"KAMUS LENGKAP 10 MILYAR","Text","","","","","","","000/AND/H","Indonesia","SURSBAYA","NONE","","","","<ANDREAS HALIM>","","<MA6307S><MA6308S><MA6309S>"
"THABAQATUS SYAFI'IYAH ULAMA SYAFI'IDAN KITAB-KITABNYA","Text","","978-979-26-4317-6","PUSTAKA TARBLIYAH BARU","1975","","","","Indonesia","Jakarta","NONE","","","","<KH. SIRADJUDDIN ABBAS>","","<MA6306S>"
"MAKALAH AKIDAH AKHLAK","Text","","","","","","","000/AKH/H","Indonesia","","NONE","","","","","","<MA6294S><MA6295S><MA6296S><MA6297S><MA6298S><MA6299S><MA6300S><MA6301S><MA6302S><MA6303S><MA6304S><MA6305S>"
"KIMIA ORGANIK / PROBLEM SOLVING","Text","","","","","","","500/RIS/B","Indonesia","","NONE","","","","<Drs. RISWIYANTO,S. M.Si>","","<MA6293S>"
"KIMIA ANORGANIK 1","Text","","","","","","","500/MOE/B","Indonesia","","NONE","","","","<ISMUNARYO><MUNANDAR>","","<MA6292S>"
"KIMIA ORGANIK / LANGKAH SUKSES MENUJU OLIMPIADE","Text","","","","","","","500/RIS/B","Indonesia","","NONE","","","","<Drs. RISWIYANTO,S. M.Si>","","<MA6291S>"
"KUMPULAN PRAKTIKUM KIMIA","Text","","","","","","","500/DEA/B","Indonesia","","NONE","","","","<Dr. DEANA><Dr.IRMA>","","<MA6290S>"
"KIMIA ANORGANIK 2 / MATERI PERSIAPAN OLIMPIADE","Text","","","erlangga","","","","500/MOE/B","Indonesia","","NONE","","","","<ISMUNARYO><MUNANDAR>","","<MA6289S>"
"SEJARAH 2 / KELOMPOK PEMINATAN ILMU-ILMU SOSIAL","Text","","","erlangga","","","","900/HAP/B","Indonesia","","NONE","","","","<RATNA HAPSARI><M. ADIL>","","<MA6279S><MA6280S><MA6281S><MA6282S><MA6283S><MA6284S><MA6285S><MA6286S><MA6287S><MA6288S>"
"SEJARAH INDONESIA 2 / KELOMPOK WAJIB","Text","","","erlangga","","","","900/HAP/B","Indonesia","","NONE","","","","<RATNA HAPSARI><M. ADIL>","","<MA6269S><MA6270S><MA6271S><MA6272S><MA6273S><MA6274S><MA6275S><MA6276S><MA6277S><MA6278S>"
"SEJARAH 1 / KELOMPOK PEMINATAN ILMU-ILMU SOSIAL","Text","","","erlangga","","","","900/HAP/B","Indonesia","","NONE","","","","<RATNA HAPSARI><M. ADIL>","","<MA6259S><MA6260S><MA6261S><MA6262S><MA6263S><MA6264S><MA6265S><MA6266S><MA6267S><MA6268S>"
"SEJARAH INDONESIA 1 / KELOMPOK WAJIB","Text","","","erlangga","","","","900/HAP/B","Indonesia","","NONE","","","","<RATNA HAPSARI><M. ADIL>","","<MA6249S><MA6250S><MA6251S><MA6252S><MA6253S><MA6254S><MA6255S><MA6256S><MA6257S><MA6258S>"
"PATHWAY TO ENGLISH 2 / KELOMPOK PEMINATAN/ K.13","Text","","","erlangga","","","","400/SUD/B","Indonesia","","NONE","","","","<TH. M. Sudarwati><EUDIA GRACE>","","<MA6239S><MA6240S><MA6241S><MA6242S><MA6243S><MA6244S><MA6245S><MA6246S><MA6247S><MA6248S>"
"PATHWAY TO ENGLISH 2/ GENERAL PROGRAMME/ K.13","Text","","","erlangga","","","","400/SUD/B","Indonesia","","NONE","","","","<TH. M. Sudarwati><EUDIA GRACE>","","<MA6229S><MA6230S><MA6231S><MA6232S><MA6233S><MA6234S><MA6235S><MA6236S><MA6237S><MA6238S>"
"PATHWAY TO ENGLISH 1 / KELOMPOK WAJIB / K.13","Text","","","erlangga","","","","400/SUD/B","Indonesia","","NONE","","","","<TH. M. Sudarwati><EUDIA GRACE>","","<MA6219S><MA6220S><MA6221S><MA6222S><MA6223S><MA6224S><MA6225S><MA6226S><MA6227S><MA6228S>"
"PATHWAY TO ENGLISH 1 / KELOMPOK PEMINATAN / K.13","Text","","978-602-298-922-6","erlangga","","","","400/SUD/B","Indonesia","","NONE","","","","<TH. M. Sudarwati><EUDIA GRACE>","","<MA6209S><MA6210S><MA6211S><MA6212S><MA6213S><MA6214S><MA6215S><MA6216S><MA6217S><MA6218S>"
"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN X","Text","","","erlangga","","","","100/KAR/B","Indonesia","","NONE","","","","<Yuyus Kardiman>","","<MA6199S><MA6200S><MA6201S><MA6202S><MA6203S><MA6204S><MA6205S><MA6206S><MA6207S><MA6208S>"
"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN XI","Text","","","erlangga","","","","100/KAR/B","Indonesia","","NONE","","","","<Yuyus Kardiman>","","<MA6189S><MA6190S><MA6191S><MA6192S><MA6193S><MA6194S><MA6195S><MA6196S><MA6197S><MA6198S>"
"FISIKA 2  K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","","erlangga","","","","500/KAN/B","Indonesia","","NONE","","","","<MARTHEN KANGINAN>","","<MA6179S><MA6180S><MA6181S><MA6182S><MA6183S><MA6184S><MA6185S><MA6186S><MA6187S><MA6188S>"
"FISIKA 1  K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","","erlangga","","","","500/KAN/B","Indonesia","","NONE","","","","<MARTHEN KANGINAN>","","<MA6169S><MA6170S><MA6171S><MA6172S><MA6173S><MA6174S><MA6175S><MA6176S><MA6177S><MA6178S>"
"BIOLOGI 2  K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","","erlangga","2014","","","500/IRN/B","Indonesia","Jakarta","NONE","","","","<IRNANINGTYAS>","","<MA6159S><MA6160S><MA6161S><MA6162S><MA6163S><MA6164S><MA6165S><MA6166S><MA6167S><MA6168S>"
"BIOLOGI 1  K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","","erlangga","2016","","","500/IRN/B","Indonesia","Jakarta","NONE","","","","<IRNANINGTYAS>","","<MA6149S><MA6150S><MA6151S><MA6152S><MA6153S><MA6154S><MA6155S><MA6156S><MA6157S><MA6158S>"
"KIMIA 2  K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","","erlangga","2014","","","500/SUD/B","Indonesia","SURAKARTA","NONE","","","","<UNGGUL SUDARMO>","","<MA6139S><MA6140S><MA6141S><MA6142S><MA6143S><MA6144S><MA6145S><MA6146S><MA6147S><MA6148S>"
"KIMIA 1  K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","","erlangga","2016","","","500/SUD/B","Indonesia","SURAKARTA","NONE","","","","<UNGGUL SUDARMO>","","<MA6131S><MA6129S><MA6130S><MA6132S><MA6133S><MA6134S><MA6135S><MA6136S><MA6137S><MA6138S>"
"GEOGRAFI 1/ K.13/ KELOMPOK PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2016","","","900/SIN/B","Indonesia","Jakarta","NONE","","","","<K. WARDIYATMOKO>","","<MA6119S><MA6120S><MA6121S><MA6122S><MA6123S><MA6124S><MA6125S><MA6126S><MA6127S><MA6128S>"
"GEOGRAFI 2/ K.13/ KELOMPOK PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2016","","","900/WAR/B","Indonesia","Jakarta","NONE","","","","<K. WARDIYATMOKO>","","<MA6109S><MA6110S><MA6111S><MA6112S><MA6113S><MA6114S><MA6115S><MA6116S><MA6117S><MA6118S>"
"EKONOMI XI/ K.13/ KELOMPOK PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2016","","","300/RUD/B","Indonesia","Jakarta","NONE","","","","<ALAM><RUDIANTO>","","<MA6099S><MA6100S><MA6101S><MA6102S><MA6103S><MA6104S><MA6105S><MA6106S><MA6107S><MA6108S>"
"EKONOMI X/ K.13/ KELOMPOK PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","978-602-298-941-7","erlangga","2016","","","300/RUD/B","Indonesia","Jakarta","NONE","","","","<ALAM><RUDIANTO>","","<MA6089S><MA6090S><MA6091S><MA6092S><MA6093S><MA6094S><MA6095S><MA6096S><MA6097S><MA6098S>"
"SOSIOLOGI 2/ K.13/ KELOMPOK PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2016","","","300/MAR/B","Indonesia","Jakarta","NONE","","","","<KUN MARYATI><JUJU SURYAWATI>","","<MA6079S><MA6080S><MA6081S><MA6082S><MA6083S><MA6084S><MA6085S><MA6086S><MA6087S><MA6088S>"
"SOSIOLOGI 1/ K.13/ KELOMPOK PEMINATAN ILMU PENGETAHUAN SOSIAL","Text","","","erlangga","2016","","","300/MAR/B","Indonesia","Jakarta","NONE","","","","<KUN MARYATI><JUJU SURYAWATI>","","<MA6069S><MA6070S><MA6071S><MA6072S><MA6073S><MA6074S><MA6075S><MA6076S><MA6077S><MA6078S>"
"PENDIDIKAN JASMANI OAHRAGA DAN KESEHATAN /XI / K.13","Text","","","erlangga","2014","","","700/MUH/B","Indonesia","Bandung","NONE","","","","<Muhajir>","","<MA6049S><MA6050S><MA6051S><MA6052S><MA6053S><MA6054S><MA6055S><MA6056S><MA6057S><MA6058S>"
"CERDAS BERBAHASA INDONESIA X/ KELOMPOK WAJIB","Text","","","erlangga","2016","","","400/KOS/B","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA6039S><MA6040S><MA6041S><MA6042S><MA6043S><MA6044S><MA6045S><MA6046S><MA6047S><MA6048S>"
"CERDAS BERBAHASA INDONESIA XI/ KELOMPOK WAJIB","Text","","","erlangga","2014","","","400/KOS/B","Indonesia","Jakarta","NONE","","","","<ENGKOS KOSASIH>","","<MA6029S><MA6030S><MA6031S><MA6032S><MA6033S><MA6034S><MA6035S><MA6036S><MA6037S><MA6038S>"
"MATEMATIKA XI / K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","978-602-241-914-3","erlangga","2014","","","500/SUK/B","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA6019S><MA6020S><MA6021S><MA6022S><MA6023S><MA6024S><MA6025S><MA6026S><MA6027S><MA6028S>"
"MATEMATIKA XI /2B/ K.13 KELOMPOK WAJIB","Text","","","erlangga","2016","","","500/SUK/B","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA6009S><MA6010S><MA6011S><MA6012S><MA6013S><MA6014S><MA6015S><MA6016S><MA6017S><MA6018S>"
"MATEMATIKA XI /2A/ K.13 KELOMPOK WAJIB","Text","","978-602-298-132-5","erlangga","2016","","","500/SUK/B","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA5999S><MA6000S><MA6001S><MA6002S><MA6003S><MA6004S><MA6005S><MA6006S><MA6007S><MA6008S>"
"MATEMATIKA X / K.13 / KELOMPOK PEMINATAN DAN ILMU-ILMU ALAM","Text","","","erlangga","2016","","","500/SUK/B","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA5989S><MA5990S><MA5991S><MA5992S><MA5993S><MA5994S><MA5995S><MA5996S><MA5997S><MA5998S>"
"MATEMATIKA  1B / KELOMPOK WAJIB","Text","","","erlangga","2016","","","500/SUK/B","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA5979S><MA5980S><MA5981S><MA5982S><MA5983S><MA5984S><MA5985S><MA5986S><MA5987S><MA5988S>"
"MATEMATIKA X / 1A/ KELOMPOK WAJIB","Text","","978-602-298-796-3","erlangga","2016","","","500/SUK/B","Indonesia","Jakarta","NONE","","","","<Sukino>","","<MA5969S><MA5970S><MA5971S><MA5972S><MA5973S><MA5974S><MA5975S><MA5976S><MA5977S><MA5978S>"
"TSQ STORIES","Text","","979-3118-80-6","AL-AZHAR PRESS","2010","","","000AHM/H","Indonesia","CIBINONG","NONE","","","","<Dr. ING. FAHMI AHMAR>","","<MA5968S>"
"AL-QUR'AN HADIS XI KELOMPOK WAJIB","Text","","","","2015","","","200/ROS/H","Indonesia","Jakarta","NONE","","","","<MUKAROM FAISAL><ROSIDIN>","","<MA5952S><MA5953S><MA5954S><MA5955S><MA5956S><MA5957S><MA5958S><MA5959S><MA5960S><MA5961S><MA5962S><MA5963S><MA5964S><MA5965S><MA5966S><MA5967S>"
"SEJARAH KEBUDAYAAN ISLAM K.13 / XII BUKU GURU","Text","","","","2016","","","200/KHA/H","Indonesia","Jakarta","NONE","","","","<MUHAMMAD KHALIL.S.S. M.Si>","","<MA5951S>"
